X,Y,Z
30,9,65
30,9,64
30,9,63
30,9,62
30,9,61
30,9,60
30,9,59
30,9,58
30,9,57
30,9,56
30,9,55
30,9,54
30,9,53
30,9,52
30,9,51
30,9,50
30,9,49
30,9,48
30,9,47
30,9,46
30,9,45
30,9,44
30,9,43
30,9,42
30,9,41
30,9,40
30,9,39
30,9,38
30,9,37
30,9,36
30,9,35
30,9,34
30,9,33
30,9,32
30,9,31
30,9,30
30,9,29
30,9,28
30,9,27
30,9,26
30,9,25
30,9,24
30,9,23
30,9,22
30,9,21
30,9,20
30,9,19
30,9,18
30,9,17
30,9,16
30,9,15
30,9,14
30,9,13
30,9,12
30,9,11
30,9,10
30,9,9
30,9,8
30,9,7
30,9,6
30,9,5
30,9,4
30,10,109
30,10,108
30,10,107
30,10,106
30,10,105
30,10,104
30,10,103
30,10,102
30,10,101
30,10,100
30,10,99
30,10,98
30,10,97
30,10,96
30,10,95
30,10,94
30,10,93
30,10,92
30,10,91
30,10,90
30,10,89
30,10,88
30,10,87
30,10,86
30,10,85
30,10,84
30,10,83
30,10,82
30,10,81
30,10,80
30,10,79
30,10,78
30,10,77
30,10,76
30,10,75
30,10,74
30,10,73
30,10,72
30,10,71
30,10,70
30,10,69
30,10,68
30,10,67
30,10,66
30,10,65
30,10,64
30,10,63
30,10,62
30,10,61
30,10,60
30,10,59
30,10,58
30,10,57
30,10,56
30,10,55
30,10,54
30,10,53
30,10,52
30,10,51
30,10,50
30,10,49
30,10,48
30,10,47
30,10,46
30,10,45
30,10,44
30,10,43
30,10,42
30,10,41
30,10,40
30,10,39
30,10,38
30,10,37
30,10,36
30,10,35
30,10,34
30,10,33
30,10,32
30,10,31
30,10,30
30,10,29
30,10,28
30,10,27
30,10,26
30,10,25
30,10,24
30,10,23
30,10,22
30,10,21
30,10,20
30,10,19
30,10,18
30,10,17
30,10,16
30,10,15
30,10,14
30,10,13
30,10,12
30,10,11
30,10,10
30,10,9
30,10,8
30,10,7
30,10,6
30,10,5
30,10,4
30,10,3
30,11,109
30,11,108
30,11,107
30,11,106
30,11,105
30,11,104
30,11,103
30,11,102
30,11,101
30,11,100
30,11,99
30,11,98
30,11,97
30,11,96
30,11,95
30,11,94
30,11,93
30,11,92
30,11,91
30,11,90
30,11,89
30,11,88
30,11,87
30,11,86
30,11,85
30,11,84
30,11,83
30,11,82
30,11,81
30,11,80
30,11,79
30,11,78
30,11,77
30,11,76
30,11,75
30,11,74
30,11,73
30,11,72
30,11,71
30,11,70
30,11,69
30,11,68
30,11,67
30,11,66
30,11,65
30,11,64
30,11,63
30,11,62
30,11,61
30,11,60
30,11,59
30,11,58
30,11,57
30,11,56
30,11,55
30,11,54
30,11,53
30,11,52
30,11,51
30,11,50
30,11,49
30,11,48
30,11,47
30,11,46
30,11,45
30,11,44
30,11,43
30,11,42
30,11,41
30,11,40
30,11,39
30,11,38
30,11,37
30,11,36
30,11,35
30,11,34
30,11,33
30,11,32
30,11,31
30,11,30
30,11,29
30,11,28
30,11,27
30,11,26
30,11,25
30,11,24
30,11,23
30,11,22
30,11,21
30,11,20
30,11,19
30,11,18
30,11,17
30,11,16
30,11,15
30,11,14
30,11,13
30,11,12
30,11,11
30,11,10
30,11,9
30,11,8
30,11,7
30,11,6
30,11,5
30,11,4
30,11,3
30,12,109
30,12,108
30,12,107
30,12,106
30,12,105
30,12,104
30,12,103
30,12,102
30,12,101
30,12,100
30,12,99
30,12,98
30,12,97
30,12,96
30,12,95
30,12,94
30,12,93
30,12,92
30,12,91
30,12,90
30,12,89
30,12,88
30,12,87
30,12,86
30,12,85
30,12,84
30,12,83
30,12,82
30,12,81
30,12,80
30,12,79
30,12,78
30,12,77
30,12,76
30,12,75
30,12,74
30,12,73
30,12,72
30,12,71
30,12,70
30,12,69
30,12,68
30,12,67
30,12,66
30,12,65
30,12,64
30,12,63
30,12,62
30,12,61
30,12,60
30,12,59
30,12,58
30,12,57
30,12,56
30,12,55
30,12,54
30,12,53
30,12,52
30,12,51
30,12,50
30,12,49
30,12,48
30,12,47
30,12,46
30,12,45
30,12,44
30,12,43
30,12,42
30,12,41
30,12,40
30,12,39
30,12,38
30,12,37
30,12,36
30,12,35
30,12,34
30,12,33
30,12,32
30,12,31
30,12,30
30,12,29
30,12,28
30,12,27
30,12,26
30,12,25
30,12,24
30,12,23
30,12,22
30,12,21
30,12,20
30,12,19
30,12,18
30,12,17
30,12,16
30,12,15
30,12,14
30,12,13
30,12,12
30,12,11
30,12,10
30,12,9
30,12,8
30,12,7
30,12,6
30,12,5
30,12,4
30,12,3
30,13,109
30,13,108
30,13,107
30,13,106
30,13,105
30,13,104
30,13,103
30,13,102
30,13,101
30,13,100
30,13,99
30,13,98
30,13,97
30,13,96
30,13,95
30,13,94
30,13,93
30,13,92
30,13,91
30,13,90
30,13,89
30,13,88
30,13,87
30,13,86
30,13,85
30,13,84
30,13,83
30,13,82
30,13,81
30,13,80
30,13,79
30,13,78
30,13,77
30,13,76
30,13,75
30,13,74
30,13,73
30,13,72
30,13,71
30,13,70
30,13,69
30,13,68
30,13,67
30,13,66
30,13,65
30,13,64
30,13,63
30,13,62
30,13,61
30,13,60
30,13,59
30,13,58
30,13,57
30,13,56
30,13,55
30,13,54
30,13,53
30,13,52
30,13,51
30,13,50
30,13,49
30,13,48
30,13,47
30,13,46
30,13,45
30,13,44
30,13,43
30,13,42
30,13,41
30,13,40
30,13,39
30,13,38
30,13,37
30,13,36
30,13,35
30,13,34
30,13,33
30,13,32
30,13,31
30,13,30
30,13,29
30,13,28
30,13,27
30,13,26
30,13,25
30,13,24
30,13,23
30,13,22
30,13,21
30,13,20
30,13,19
30,13,18
30,13,17
30,13,16
30,13,15
30,13,14
30,13,13
30,13,12
30,13,11
30,13,10
30,13,9
30,13,8
30,13,7
30,13,6
30,13,5
30,13,4
30,13,3
30,14,109
30,14,108
30,14,107
30,14,106
30,14,105
30,14,104
30,14,103
30,14,102
30,14,101
30,14,100
30,14,99
30,14,98
30,14,97
30,14,96
30,14,95
30,14,94
30,14,93
30,14,92
30,14,91
30,14,90
30,14,89
30,14,88
30,14,87
30,14,86
30,14,85
30,14,84
30,14,83
30,14,82
30,14,81
30,14,80
30,14,79
30,14,78
30,14,77
30,14,76
30,14,75
30,14,74
30,14,73
30,14,72
30,14,71
30,14,70
30,14,69
30,14,68
30,14,67
30,14,66
30,14,65
30,14,64
30,14,63
30,14,62
30,14,61
30,14,60
30,14,59
30,14,58
30,14,57
30,14,56
30,14,55
30,14,54
30,14,53
30,14,52
30,14,51
30,14,50
30,14,49
30,14,48
30,14,47
30,14,46
30,14,45
30,14,44
30,14,43
30,14,42
30,14,41
30,14,40
30,14,39
30,14,38
30,14,37
30,14,36
30,14,35
30,14,34
30,14,33
30,14,32
30,14,31
30,14,30
30,14,29
30,14,28
30,14,27
30,14,26
30,14,25
30,14,24
30,14,23
30,14,22
30,14,21
30,14,20
30,14,19
30,14,18
30,14,17
30,14,16
30,14,15
30,14,14
30,14,13
30,14,12
30,14,11
30,14,10
30,14,9
30,14,8
30,14,7
30,14,6
30,14,5
30,14,4
30,14,3
30,15,109
30,15,108
30,15,107
30,15,106
30,15,105
30,15,104
30,15,103
30,15,102
30,15,101
30,15,100
30,15,99
30,15,98
30,15,97
30,15,96
30,15,95
30,15,94
30,15,93
30,15,92
30,15,91
30,15,90
30,15,89
30,15,88
30,15,87
30,15,86
30,15,85
30,15,84
30,15,83
30,15,82
30,15,81
30,15,80
30,15,79
30,15,78
30,15,77
30,15,76
30,15,75
30,15,74
30,15,73
30,15,72
30,15,71
30,15,70
30,15,69
30,15,68
30,15,67
30,15,66
30,15,65
30,15,64
30,15,63
30,15,62
30,15,61
30,15,60
30,15,59
30,15,58
30,15,57
30,15,56
30,15,55
30,15,54
30,15,53
30,15,52
30,15,51
30,15,50
30,15,49
30,15,48
30,15,47
30,15,46
30,15,45
30,15,44
30,15,43
30,15,42
30,15,41
30,15,40
30,15,39
30,15,38
30,15,37
30,15,36
30,15,35
30,15,34
30,15,33
30,15,32
30,15,31
30,15,30
30,15,29
30,15,28
30,15,27
30,15,26
30,15,25
30,15,24
30,15,23
30,15,22
30,15,21
30,15,20
30,15,19
30,15,18
30,15,17
30,15,16
30,15,15
30,15,14
30,15,13
30,15,12
30,15,11
30,15,10
30,15,9
30,15,8
30,15,7
30,15,6
30,15,5
30,15,4
30,15,3
30,16,109
30,16,108
30,16,107
30,16,106
30,16,105
30,16,104
30,16,103
30,16,102
30,16,101
30,16,100
30,16,99
30,16,98
30,16,97
30,16,96
30,16,95
30,16,94
30,16,93
30,16,92
30,16,91
30,16,90
30,16,89
30,16,88
30,16,87
30,16,86
30,16,85
30,16,84
30,16,83
30,16,82
30,16,81
30,16,80
30,16,79
30,16,78
30,16,77
30,16,76
30,16,75
30,16,74
30,16,73
30,16,72
30,16,71
30,16,70
30,16,69
30,16,68
30,16,67
30,16,66
30,16,65
30,16,64
30,16,63
30,16,62
30,16,61
30,16,60
30,16,59
30,16,58
30,16,57
30,16,56
30,16,55
30,16,54
30,16,53
30,16,52
30,16,51
30,16,50
30,16,49
30,16,48
30,16,47
30,16,46
30,16,45
30,16,44
30,16,43
30,16,42
30,16,41
30,16,40
30,16,39
30,16,38
30,16,37
30,16,36
30,16,35
30,16,34
30,16,33
30,16,32
30,16,31
30,16,30
30,16,29
30,16,28
30,16,27
30,16,26
30,16,25
30,16,24
30,16,23
30,16,22
30,16,21
30,16,20
30,16,19
30,16,18
30,16,17
30,16,16
30,16,15
30,16,14
30,16,13
30,16,12
30,16,11
30,16,10
30,16,9
30,16,8
30,16,7
30,16,6
30,16,5
30,16,4
30,16,3
30,17,109
30,17,108
30,17,107
30,17,106
30,17,105
30,17,104
30,17,103
30,17,102
30,17,101
30,17,100
30,17,99
30,17,98
30,17,97
30,17,96
30,17,95
30,17,94
30,17,93
30,17,92
30,17,91
30,17,90
30,17,89
30,17,88
30,17,87
30,17,86
30,17,85
30,17,84
30,17,83
30,17,82
30,17,81
30,17,80
30,17,79
30,17,78
30,17,77
30,17,76
30,17,75
30,17,74
30,17,73
30,17,72
30,17,71
30,17,70
30,17,69
30,17,68
30,17,67
30,17,66
30,17,65
30,17,64
30,17,63
30,17,62
30,17,61
30,17,60
30,17,59
30,17,58
30,17,57
30,17,56
30,17,55
30,17,54
30,17,53
30,17,52
30,17,51
30,17,50
30,17,49
30,17,48
30,17,47
30,17,46
30,17,45
30,17,44
30,17,43
30,17,42
30,17,41
30,17,40
30,17,39
30,17,38
30,17,37
30,17,36
30,17,35
30,17,34
30,17,33
30,17,32
30,17,31
30,17,30
30,17,29
30,17,28
30,17,27
30,17,26
30,17,25
30,17,24
30,17,23
30,17,22
30,17,21
30,17,20
30,17,19
30,17,18
30,17,17
30,17,16
30,17,15
30,17,14
30,17,13
30,17,12
30,17,11
30,17,10
30,17,9
30,17,8
30,17,7
30,17,6
30,17,5
30,17,4
30,17,3
30,18,109
30,18,108
30,18,107
30,18,106
30,18,105
30,18,104
30,18,103
30,18,102
30,18,101
30,18,100
30,18,99
30,18,98
30,18,97
30,18,96
30,18,95
30,18,94
30,18,93
30,18,92
30,18,91
30,18,90
30,18,89
30,18,88
30,18,87
30,18,86
30,18,85
30,18,84
30,18,83
30,18,82
30,18,81
30,18,80
30,18,79
30,18,78
30,18,77
30,18,76
30,18,75
30,18,74
30,18,73
30,18,72
30,18,71
30,18,70
30,18,69
30,18,68
30,18,67
30,18,66
30,18,65
30,18,64
30,18,63
30,18,62
30,18,61
30,18,60
30,18,59
30,18,58
30,18,57
30,18,56
30,18,55
30,18,54
30,18,53
30,18,52
30,18,51
30,18,50
30,18,49
30,18,48
30,18,47
30,18,46
30,18,45
30,18,44
30,18,43
30,18,42
30,18,41
30,18,40
30,18,39
30,18,38
30,18,37
30,18,36
30,18,35
30,18,34
30,18,33
30,18,32
30,18,31
30,18,30
30,18,29
30,18,28
30,18,27
30,18,26
30,18,25
30,18,24
30,18,23
30,18,22
30,18,21
30,18,20
30,18,19
30,18,18
30,18,17
30,18,16
30,18,15
30,18,14
30,18,13
30,18,12
30,18,11
30,18,10
30,18,9
30,18,8
30,18,7
30,18,6
30,18,5
30,18,4
30,18,3
30,19,109
30,19,108
30,19,107
30,19,106
30,19,105
30,19,104
30,19,103
30,19,102
30,19,101
30,19,100
30,19,99
30,19,98
30,19,97
30,19,96
30,19,95
30,19,94
30,19,93
30,19,92
30,19,91
30,19,90
30,19,89
30,19,88
30,19,87
30,19,86
30,19,85
30,19,84
30,19,83
30,19,82
30,19,81
30,19,80
30,19,79
30,19,78
30,19,77
30,19,76
30,19,75
30,19,74
30,19,73
30,19,72
30,19,71
30,19,70
30,19,69
30,19,68
30,19,67
30,19,66
30,19,65
30,19,64
30,19,63
30,19,62
30,19,61
30,19,60
30,19,59
30,19,58
30,19,57
30,19,56
30,19,55
30,19,54
30,19,53
30,19,52
30,19,51
30,19,50
30,19,49
30,19,48
30,19,47
30,19,46
30,19,45
30,19,44
30,19,43
30,19,42
30,19,41
30,19,40
30,19,39
30,19,38
30,19,37
30,19,36
30,19,35
30,19,34
30,19,33
30,19,32
30,19,31
30,19,30
30,19,29
30,19,28
30,19,27
30,19,26
30,19,25
30,19,24
30,19,23
30,19,22
30,19,21
30,19,20
30,19,19
30,19,18
30,19,17
30,19,16
30,19,15
30,19,14
30,19,13
30,19,12
30,19,11
30,19,10
30,19,9
30,19,8
30,19,7
30,19,6
30,19,5
30,19,4
30,19,3
30,20,109
30,20,108
30,20,107
30,20,106
30,20,105
30,20,104
30,20,103
30,20,102
30,20,101
30,20,100
30,20,99
30,20,98
30,20,97
30,20,96
30,20,95
30,20,94
30,20,93
30,20,92
30,20,91
30,20,90
30,20,89
30,20,88
30,20,87
30,20,86
30,20,85
30,20,84
30,20,83
30,20,82
30,20,81
30,20,80
30,20,79
30,20,78
30,20,77
30,20,76
30,20,75
30,20,74
30,20,73
30,20,72
30,20,71
30,20,70
30,20,69
30,20,68
30,20,67
30,20,66
30,20,65
30,20,64
30,20,63
30,20,62
30,20,61
30,20,60
30,20,59
30,20,58
30,20,57
30,20,56
30,20,55
30,20,54
30,20,53
30,20,52
30,20,51
30,20,50
30,20,49
30,20,48
30,20,47
30,20,46
30,20,45
30,20,44
30,20,43
30,20,42
30,20,41
30,20,40
30,20,39
30,20,38
30,20,37
30,20,36
30,20,35
30,20,34
30,20,33
30,20,32
30,20,31
30,20,30
30,20,29
30,20,28
30,20,27
30,20,26
30,20,25
30,20,24
30,20,23
30,20,22
30,20,21
30,20,20
30,20,19
30,20,18
30,20,17
30,20,16
30,20,15
30,20,14
30,20,13
30,20,12
30,20,11
30,20,10
30,20,9
30,20,8
30,20,7
30,20,6
30,20,5
30,20,4
30,20,3
30,21,109
30,21,108
30,21,107
30,21,106
30,21,105
30,21,104
30,21,103
30,21,102
30,21,101
30,21,100
30,21,99
30,21,98
30,21,97
30,21,96
30,21,95
30,21,94
30,21,93
30,21,92
30,21,91
30,21,90
30,21,89
30,21,88
30,21,87
30,21,86
30,21,85
30,21,84
30,21,83
30,21,82
30,21,81
30,21,80
30,21,79
30,21,78
30,21,77
30,21,76
30,21,75
30,21,74
30,21,73
30,21,72
30,21,71
30,21,70
30,21,69
30,21,68
30,21,67
30,21,66
30,21,65
30,21,64
30,21,63
30,21,62
30,21,61
30,21,60
30,21,59
30,21,58
30,21,57
30,21,56
30,21,55
30,21,54
30,21,53
30,21,52
30,21,51
30,21,50
30,21,49
30,21,48
30,21,47
30,21,46
30,21,45
30,21,44
30,21,43
30,21,42
30,21,41
30,21,40
30,21,39
30,21,38
30,21,37
30,21,36
30,21,35
30,21,34
30,21,33
30,21,32
30,21,31
30,21,30
30,21,29
30,21,28
30,21,27
30,21,26
30,21,25
30,21,24
30,21,23
30,21,22
30,21,21
30,21,20
30,21,19
30,21,18
30,21,17
30,21,16
30,21,15
30,21,14
30,21,13
30,21,12
30,21,11
30,21,10
30,21,9
30,21,8
30,21,7
30,21,6
30,21,5
30,21,4
30,21,3
30,22,109
30,22,108
30,22,107
30,22,106
30,22,105
30,22,104
30,22,103
30,22,102
30,22,101
30,22,100
30,22,99
30,22,98
30,22,97
30,22,96
30,22,95
30,22,94
30,22,93
30,22,92
30,22,91
30,22,90
30,22,89
30,22,88
30,22,87
30,22,86
30,22,85
30,22,84
30,22,83
30,22,82
30,22,81
30,22,80
30,22,79
30,22,78
30,22,77
30,22,76
30,22,75
30,22,74
30,22,73
30,22,72
30,22,71
30,22,70
30,22,69
30,22,68
30,22,67
30,22,66
30,22,65
30,22,64
30,22,63
30,22,62
30,22,61
30,22,60
30,22,59
30,22,58
30,22,57
30,22,56
30,22,55
30,22,54
30,22,53
30,22,52
30,22,51
30,22,50
30,22,49
30,22,48
30,22,47
30,22,46
30,22,45
30,22,44
30,22,43
30,22,42
30,22,41
30,22,40
30,22,39
30,22,38
30,22,37
30,22,36
30,22,35
30,22,34
30,22,33
30,22,32
30,22,31
30,22,30
30,22,29
30,22,28
30,22,27
30,22,26
30,22,25
30,22,24
30,22,23
30,22,22
30,22,21
30,22,20
30,22,19
30,22,18
30,22,17
30,22,16
30,22,15
30,22,14
30,22,13
30,22,12
30,22,11
30,22,10
30,22,9
30,22,8
30,22,7
30,22,6
30,22,5
30,22,4
30,22,3
30,23,109
30,23,108
30,23,107
30,23,106
30,23,105
30,23,104
30,23,103
30,23,102
30,23,101
30,23,100
30,23,99
30,23,98
30,23,97
30,23,96
30,23,95
30,23,94
30,23,93
30,23,92
30,23,91
30,23,90
30,23,89
30,23,88
30,23,87
30,23,86
30,23,85
30,23,84
30,23,83
30,23,82
30,23,81
30,23,80
30,23,79
30,23,78
30,23,77
30,23,76
30,23,75
30,23,74
30,23,73
30,23,72
30,23,71
30,23,70
30,23,69
30,23,68
30,23,67
30,23,66
30,23,65
30,23,64
30,23,63
30,23,62
30,23,61
30,23,60
30,23,59
30,23,58
30,23,57
30,23,56
30,23,55
30,23,54
30,23,53
30,23,52
30,23,51
30,23,50
30,23,49
30,23,48
30,23,47
30,23,46
30,23,45
30,23,44
30,23,43
30,23,42
30,23,41
30,23,40
30,23,39
30,23,38
30,23,37
30,23,36
30,23,35
30,23,34
30,23,33
30,23,32
30,23,31
30,23,30
30,23,29
30,23,28
30,23,27
30,23,26
30,23,25
30,23,24
30,23,23
30,23,22
30,23,21
30,23,20
30,23,19
30,23,18
30,23,17
30,23,16
30,23,15
30,23,14
30,23,13
30,23,12
30,23,11
30,23,10
30,23,9
30,23,8
30,23,7
30,23,6
30,23,5
30,23,4
30,23,3
30,24,109
30,24,108
30,24,107
30,24,106
30,24,105
30,24,104
30,24,103
30,24,102
30,24,101
30,24,100
30,24,99
30,24,98
30,24,97
30,24,96
30,24,95
30,24,94
30,24,93
30,24,92
30,24,91
30,24,90
30,24,89
30,24,88
30,24,87
30,24,86
30,24,85
30,24,84
30,24,83
30,24,82
30,24,81
30,24,80
30,24,79
30,24,78
30,24,77
30,24,76
30,24,75
30,24,74
30,24,73
30,24,72
30,24,71
30,24,70
30,24,69
30,24,68
30,24,67
30,24,66
30,24,65
30,24,64
30,24,63
30,24,62
30,24,61
30,24,60
30,24,59
30,24,58
30,24,57
30,24,56
30,24,55
30,24,54
30,24,53
30,24,52
30,24,51
30,24,50
30,24,49
30,24,48
30,24,47
30,24,46
30,24,45
30,24,44
30,24,43
30,24,42
30,24,41
30,24,40
30,24,39
30,24,38
30,24,37
30,24,36
30,24,35
30,24,34
30,24,33
30,24,32
30,24,31
30,24,30
30,24,29
30,24,28
30,24,27
30,24,26
30,24,25
30,24,24
30,24,23
30,24,22
30,24,21
30,24,20
30,24,19
30,24,18
30,24,17
30,24,16
30,24,15
30,24,14
30,24,13
30,24,12
30,24,11
30,24,10
30,24,9
30,24,8
30,24,7
30,24,6
30,24,5
30,24,4
30,24,3
30,25,109
30,25,108
30,25,107
30,25,106
30,25,105
30,25,104
30,25,103
30,25,102
30,25,101
30,25,100
30,25,99
30,25,98
30,25,97
30,25,96
30,25,95
30,25,94
30,25,93
30,25,92
30,25,91
30,25,90
30,25,89
30,25,88
30,25,87
30,25,86
30,25,85
30,25,84
30,25,83
30,25,82
30,25,81
30,25,80
30,25,79
30,25,78
30,25,77
30,25,76
30,25,75
30,25,74
30,25,73
30,25,72
30,25,71
30,25,70
30,25,69
30,25,68
30,25,67
30,25,66
30,25,65
30,25,64
30,25,63
30,25,62
30,25,61
30,25,60
30,25,59
30,25,58
30,25,57
30,25,56
30,25,55
30,25,54
30,25,53
30,25,52
30,25,51
30,25,50
30,25,49
30,25,48
30,25,47
30,25,46
30,25,45
30,25,44
30,25,43
30,25,42
30,25,41
30,25,40
30,25,39
30,25,38
30,25,37
30,25,36
30,25,35
30,25,34
30,25,33
30,25,32
30,25,31
30,25,30
30,25,29
30,25,28
30,25,27
30,25,26
30,25,25
30,25,24
30,25,23
30,25,22
30,25,21
30,25,20
30,25,19
30,25,18
30,25,17
30,25,16
30,25,15
30,25,14
30,25,13
30,25,12
30,25,11
30,25,10
30,25,9
30,25,8
30,25,7
30,25,6
30,25,5
30,25,4
30,25,3
30,26,109
30,26,108
30,26,107
30,26,106
30,26,105
30,26,104
30,26,103
30,26,102
30,26,101
30,26,100
30,26,99
30,26,98
30,26,97
30,26,96
30,26,95
30,26,94
30,26,93
30,26,92
30,26,91
30,26,90
30,26,89
30,26,88
30,26,87
30,26,86
30,26,85
30,26,84
30,26,83
30,26,82
30,26,81
30,26,80
30,26,79
30,26,78
30,26,77
30,26,76
30,26,75
30,26,74
30,26,73
30,26,72
30,26,71
30,26,70
30,26,69
30,26,68
30,26,67
30,26,66
30,26,65
30,26,64
30,26,63
30,26,62
30,26,61
30,26,60
30,26,59
30,26,58
30,26,57
30,26,56
30,26,55
30,26,54
30,26,53
30,26,52
30,26,51
30,26,50
30,26,49
30,26,48
30,26,47
30,26,46
30,26,45
30,26,44
30,26,43
30,26,42
30,26,41
30,26,40
30,26,39
30,26,38
30,26,37
30,26,36
30,26,35
30,26,34
30,26,33
30,26,32
30,26,31
30,26,30
30,26,29
30,26,28
30,26,27
30,26,26
30,26,25
30,26,24
30,26,23
30,26,22
30,26,21
30,26,20
30,26,19
30,26,18
30,26,17
30,26,16
30,26,15
30,26,14
30,26,13
30,26,12
30,26,11
30,26,10
30,26,9
30,26,8
30,26,7
30,26,6
30,26,5
30,26,4
30,26,3
30,27,109
30,27,108
30,27,107
30,27,106
30,27,105
30,27,104
30,27,103
30,27,102
30,27,101
30,27,100
30,27,99
30,27,98
30,27,97
30,27,96
30,27,95
30,27,94
30,27,93
30,27,92
30,27,91
30,27,90
30,27,89
30,27,88
30,27,87
30,27,86
30,27,85
30,27,84
30,27,83
30,27,82
30,27,81
30,27,80
30,27,79
30,27,78
30,27,77
30,27,76
30,27,75
30,27,74
30,27,73
30,27,72
30,27,71
30,27,70
30,27,69
30,27,68
30,27,67
30,27,66
30,27,65
30,27,64
30,27,63
30,27,62
30,27,61
30,27,60
30,27,59
30,27,58
30,27,57
30,27,56
30,27,55
30,27,54
30,27,53
30,27,52
30,27,51
30,27,50
30,27,49
30,27,48
30,27,47
30,27,46
30,27,45
30,27,44
30,27,43
30,27,42
30,27,41
30,27,40
30,27,39
30,27,38
30,27,37
30,27,36
30,27,35
30,27,34
30,27,33
30,27,32
30,27,31
30,27,30
30,27,29
30,27,28
30,27,27
30,27,26
30,27,25
30,27,24
30,27,23
30,27,22
30,27,21
30,27,20
30,27,19
30,27,18
30,27,17
30,27,16
30,27,15
30,27,14
30,27,13
30,27,12
30,27,11
30,27,10
30,27,9
30,27,8
30,27,7
30,27,6
30,27,5
30,27,4
30,27,3
30,28,109
30,28,108
30,28,107
30,28,106
30,28,105
30,28,104
30,28,103
30,28,102
30,28,101
30,28,100
30,28,99
30,28,98
30,28,97
30,28,96
30,28,95
30,28,94
30,28,93
30,28,92
30,28,91
30,28,90
30,28,89
30,28,88
30,28,87
30,28,86
30,28,85
30,28,84
30,28,83
30,28,82
30,28,81
30,28,80
30,28,79
30,28,78
30,28,77
30,28,76
30,28,75
30,28,74
30,28,73
30,28,72
30,28,71
30,28,70
30,28,69
30,28,68
30,28,67
30,28,66
30,28,65
30,28,64
30,28,63
30,28,62
30,28,61
30,28,60
30,28,59
30,28,58
30,28,57
30,28,56
30,28,55
30,28,54
30,28,53
30,28,52
30,28,51
30,28,50
30,28,49
30,28,48
30,28,47
30,28,46
30,28,45
30,28,44
30,28,43
30,28,42
30,28,41
30,28,40
30,28,39
30,28,38
30,28,37
30,28,36
30,28,35
30,28,34
30,28,33
30,28,32
30,28,31
30,28,30
30,28,29
30,28,28
30,28,27
30,28,26
30,28,25
30,28,24
30,28,23
30,28,22
30,28,21
30,28,20
30,28,19
30,28,18
30,28,17
30,28,16
30,28,15
30,28,14
30,28,13
30,28,12
30,28,11
30,28,10
30,28,9
30,28,8
30,28,7
30,28,6
30,28,5
30,28,4
30,28,3
30,29,109
30,29,108
30,29,107
30,29,106
30,29,105
30,29,104
30,29,103
30,29,102
30,29,101
30,29,100
30,29,99
30,29,98
30,29,97
30,29,96
30,29,95
30,29,94
30,29,93
30,29,92
30,29,91
30,29,90
30,29,89
30,29,88
30,29,87
30,29,86
30,29,85
30,29,84
30,29,83
30,29,82
30,29,81
30,29,80
30,29,79
30,29,78
30,29,77
30,29,76
30,29,75
30,29,74
30,29,73
30,29,72
30,29,71
30,29,70
30,29,69
30,29,68
30,29,67
30,29,66
30,29,65
30,29,64
30,29,63
30,29,62
30,29,61
30,29,60
30,29,59
30,29,58
30,29,57
30,29,56
30,29,55
30,29,54
30,29,53
30,29,52
30,29,51
30,29,50
30,29,49
30,29,48
30,29,47
30,29,46
30,29,45
30,29,44
30,29,43
30,29,42
30,29,41
30,29,40
30,29,39
30,29,38
30,29,37
30,29,36
30,29,35
30,29,34
30,29,33
30,29,32
30,29,31
30,29,30
30,29,29
30,29,28
30,29,27
30,29,26
30,29,25
30,29,24
30,29,23
30,29,22
30,29,21
30,29,20
30,29,19
30,29,18
30,29,17
30,29,16
30,29,15
30,29,14
30,29,13
30,29,12
30,29,11
30,29,10
30,29,9
30,29,8
30,29,7
30,29,6
30,29,5
30,29,4
30,29,3
30,30,109
30,30,108
30,30,107
30,30,106
30,30,105
30,30,104
30,30,103
30,30,102
30,30,101
30,30,100
30,30,99
30,30,98
30,30,97
30,30,96
30,30,95
30,30,94
30,30,93
30,30,92
30,30,91
30,30,90
30,30,89
30,30,88
30,30,87
30,30,86
30,30,85
30,30,84
30,30,83
30,30,82
30,30,81
30,30,80
30,30,79
30,30,78
30,30,77
30,30,76
30,30,75
30,30,74
30,30,73
30,30,72
30,30,71
30,30,70
30,30,69
30,30,68
30,30,67
30,30,66
30,30,65
30,30,64
30,30,63
30,30,62
30,30,61
30,30,60
30,30,59
30,30,58
30,30,57
30,30,56
30,30,55
30,30,54
30,30,53
30,30,52
30,30,51
30,30,50
30,30,49
30,30,48
30,30,47
30,30,46
30,30,45
30,30,44
30,30,43
30,30,42
30,30,41
30,30,40
30,30,39
30,30,38
30,30,37
30,30,36
30,30,35
30,30,34
30,30,33
30,30,32
30,30,31
30,30,30
30,30,29
30,30,28
30,30,27
30,30,26
30,30,25
30,30,24
30,30,23
30,30,22
30,30,21
30,30,20
30,30,19
30,30,18
30,30,17
30,30,16
30,30,15
30,30,14
30,30,13
30,30,12
30,30,11
30,30,10
30,30,9
30,30,8
30,30,7
30,30,6
30,30,5
30,30,4
30,30,3
30,31,109
30,31,108
30,31,107
30,31,106
30,31,105
30,31,104
30,31,103
30,31,102
30,31,101
30,31,100
30,31,99
30,31,98
30,31,97
30,31,96
30,31,95
30,31,94
30,31,93
30,31,92
30,31,91
30,31,90
30,31,89
30,31,88
30,31,87
